0.417	-0.417	0.454	-0.785398163397448	0	0	0	0	0	0	0	0	9.8	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.417	-0.416999469437436	0.454	-0.785398163397448	0	0	-0.000112323585542091	0.000112323585542091	0	0	0	0	9.8	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.417	-0.416995780996989	0.454	-0.785398163397448	0	0	-0.000445692798837489	0.000445692798837489	0	0	0	0	9.8	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.417	-0.416985846642205	0.454	-0.785398163397448	0	0	-0.000994737934437138	0.000994737934437138	0	0	0	0	9.8	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.417	-0.416966653968286	0.454	-0.785398163397448	0	0	-0.00175413276628834	0.00175413276628834	0	0	0	0	9.8	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.417	-0.4169352655872	0.454	-0.785398163397448	0	0	-0.00271859454773473	0.00271859454773473	0	0	0	0	9.8	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.417	-0.416888818512789	0.454	-0.785398163397448	0	0	-0.0038828840115163	0.0038828840115163	0	0	0	0	9.8	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.417	-0.416824523545879	0.454	-0.785398163397448	0	0	-0.0052418053697694	0.0052418053697694	0	0	0	0	9.8	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.417	-0.416739664659382	0.454	-0.785398163397448	0	0	-0.00679020631402671	0.00679020631402671	0	0	0	0	9.8	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.417	-0.416631598383415	0.454	-0.785398163397448	0	0	-0.00852297801521728	0.00852297801521728	0	0	0	0	9.8	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.417	-0.4164977531904	0.454	-0.785398163397448	0	0	-0.0104350551236665	0.0104350551236665	0	0	0	0	9.8	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
