1.973183e+00	-2.257211e+01	-1.737947e+01	-1.022722e+00	1.414989e-01	-4.313637e+00	-5.001033e-02	1.234594e-03	1.571359e+00	-1.570499e+00	-1.204563e+00	1.570538e+00	-1.570585e+00	-9.742397e-04	3.769419e-02	-1.668570e-02	-1.342509e-02	-2.995871e-02	9.125589e-03	-1.273816e-02	-2.165672e-02	
2.104520e+00	-2.150412e+01	-1.683547e+01	-9.691172e-01	-4.644885e-01	-3.749453e+00	1.397875e-02	1.663583e-03	1.571197e+00	-1.570623e+00	-1.204934e+00	1.570629e+00	-1.570705e+00	-1.189613e-03	4.813752e-02	-1.565173e-02	-1.139786e-02	-4.421315e-02	8.831756e-03	-1.106397e-02	-2.013441e-02	
2.113960e+00	-2.078064e+01	-1.659112e+01	-6.714840e-01	-8.341215e-01	-3.503748e+00	3.368570e-01	2.195316e-03	1.571048e+00	-1.570725e+00	-1.205448e+00	1.570711e+00	-1.570802e+00	-1.293618e-03	5.797278e-02	-1.400804e-02	-8.957157e-03	-5.870427e-02	7.549611e-03	-8.214748e-03	6.376162e-03	
2.090480e+00	-2.039103e+01	-1.658885e+01	-2.160665e-01	-9.979224e-01	-3.523292e+00	1.445576e-01	2.818285e-03	1.570919e+00	-1.570802e+00	-1.206100e+00	1.570779e+00	-1.570870e+00	-1.041339e-03	6.638205e-02	-1.164989e-02	-6.336405e-03	-7.082736e-02	6.040323e-03	-5.383409e-03	3.910739e-02	
2.083374e+00	-2.031235e+01	-1.677359e+01	2.854962e-01	-1.026349e+00	-3.700365e+00	-5.579499e-01	3.519081e-03	1.570817e+00	-1.570852e+00	-1.206843e+00	1.570831e+00	-1.570912e+00	-7.288531e-04	7.362910e-02	-8.709078e-03	-3.737801e-03	-7.632723e-02	4.280563e-03	-3.286657e-03	6.620592e-03	
2.210221e+00	-2.050094e+01	-1.709506e+01	4.067081e-01	-9.883774e-01	-3.901576e+00	1.556779e-01	4.287885e-03	1.570745e+00	-1.570878e+00	-1.207620e+00	1.570865e+00	-1.570938e+00	-9.136374e-04	7.998160e-02	-5.568593e-03	-1.442846e-03	-7.979143e-02	2.812438e-03	-1.874817e-03	-2.728234e-02	
2.525001e+00	-2.088673e+01	-1.748948e+01	2.617475e-01	-9.064227e-01	-4.115237e+00	2.499137e-01	5.119672e-03	1.570704e+00	-1.570883e+00	-1.208451e+00	1.570889e+00	-1.570950e+00	-1.088664e-03	8.662181e-02	-2.682539e-03	2.608131e-04	-8.687909e-02	1.920778e-03	-7.043791e-04	-5.439926e-03	
2.845175e+00	-2.137425e+01	-1.789017e+01	9.356824e-02	-8.001136e-01	-4.333276e+00	-1.701576e-01	6.026504e-03	1.570689e+00	-1.570875e+00	-1.209361e+00	1.570903e+00	-1.570952e+00	-1.094990e-03	9.511686e-02	-3.947074e-04	1.284229e-03	-9.513512e-02	8.581113e-04	4.631282e-04	-5.370691e-03	
3.156172e+00	-2.190274e+01	-1.825429e+01	-9.967639e-02	-6.647929e-01	-4.538970e+00	7.166147e-02	7.028127e-03	1.570694e+00	-1.570859e+00	-1.210359e+00	1.570905e+00	-1.570941e+00	-1.233932e-03	1.054482e-01	1.112423e-03	1.714941e-03	-1.052313e-01	-4.161308e-04	1.643778e-03	-1.666691e-02	
3.399484e+00	-2.240548e+01	-1.854751e+01	-1.651295e-01	-5.040848e-01	-4.730531e+00	2.098692e-01	8.139349e-03	1.570709e+00	-1.570842e+00	-1.211476e+00	1.570895e+00	-1.570919e+00	-1.338323e-03	1.169445e-01	1.824658e-03	1.713289e-03	-1.185570e-01	-1.602770e-03	2.731988e-03	-9.755722e-04	
3.543935e+00	-2.282498e+01	-1.874428e+01	-3.195886e-02	-3.067792e-01	-4.903689e+00	7.015037e-02	9.368831e-03	1.570728e+00	-1.570826e+00	-1.212732e+00	1.570873e+00	-1.570888e+00	-1.254608e-03	1.289854e-01	1.916452e-03	1.463270e-03	-1.323211e-01	-2.707052e-03	3.522389e-03	1.434872e-02	
3.667248e+00	-2.313766e+01	-1.884853e+01	1.344635e-01	-7.723550e-02	-5.038973e+00	2.224518e-01	1.071878e-02	1.570746e+00	-1.570813e+00	-1.214121e+00	1.570842e+00	-1.570850e+00	-1.051506e-03	1.409447e-01	1.701562e-03	1.080164e-03	-1.455099e-01	-3.365337e-03	3.869281e-03	2.960640e-02	
3.780555e+00	-2.333579e+01	-1.887340e+01	3.522733e-01	1.384420e-01	-5.154555e+00	-1.593928e-01	1.218727e-02	1.570762e+00	-1.570804e+00	-1.215636e+00	1.570808e+00	-1.570812e+00	-7.193039e-04	1.527684e-01	1.466068e-03	6.695568e-04	-1.569278e-01	-3.443287e-03	3.662653e-03	2.779620e-02	
3.919693e+00	-2.344013e+01	-1.885123e+01	4.753580e-01	3.025804e-01	-5.222873e+00	-1.293009e-01	1.377429e-02	1.570776e+00	-1.570799e+00	-1.217253e+00	1.570775e+00	-1.570779e+00	-5.802205e-04	1.646340e-01	1.345455e-03	3.399355e-04	-1.663368e-01	-3.019505e-03	2.887674e-03	5.730519e-04	
4.066689e+00	-2.347071e+01	-1.880781e+01	5.313415e-01	3.902598e-01	-5.240800e+00	9.632590e-02	1.547996e-02	1.570789e+00	-1.570797e+00	-1.218965e+00	1.570749e+00	-1.570756e+00	-6.508533e-04	1.765032e-01	1.324941e-03	1.303327e-04	-1.764587e-01	-2.013969e-03	1.740968e-03	-9.577644e-03	
4.204576e+00	-2.344437e+01	-1.876045e+01	5.686146e-01	3.978758e-01	-5.220149e+00	1.547255e-01	1.730482e-02	1.570802e+00	-1.570796e+00	-1.220786e+00	1.570735e+00	-1.570745e+00	-7.075212e-04	1.885120e-01	1.302836e-03	5.758675e-05	-1.876984e-01	-7.631358e-04	4.645731e-04	-4.795156e-04	
4.339472e+00	-2.338014e+01	-1.872178e+01	5.854355e-01	3.448269e-01	-5.159074e+00	-7.290465e-03	1.925165e-02	1.570814e+00	-1.570795e+00	-1.222719e+00	1.570733e+00	-1.570746e+00	-6.853188e-04	2.009574e-01	1.167490e-03	8.225887e-05	-1.988493e-01	2.178364e-04	-6.591889e-04	1.128807e-03	
4.458632e+00	-2.328978e+01	-1.869326e+01	5.752786e-01	2.631255e-01	-5.073334e+00	8.466853e-02	2.132553e-02	1.570825e+00	-1.570794e+00	-1.224763e+00	1.570738e+00	-1.570756e+00	-7.016516e-04	2.138751e-01	8.637160e-04	1.123306e-04	-2.101660e-01	7.814898e-04	-1.357948e-03	-2.302925e-03	
4.565102e+00	-2.317684e+01	-1.866893e+01	5.715445e-01	1.824618e-01	-4.997717e+00	-2.883573e-02	2.353059e-02	1.570831e+00	-1.570793e+00	-1.226924e+00	1.570747e+00	-1.570771e+00	-7.366306e-04	2.272238e-01	4.292623e-04	9.102034e-05	-2.218387e-01	9.631986e-04	-1.558884e-03	-7.340940e-03	
4.652227e+00	-2.305571e+01	-1.865022e+01	5.615410e-01	1.142685e-01	-4.933211e+00	1.141527e-01	2.587115e-02	1.570833e+00	-1.570792e+00	-1.229202e+00	1.570756e+00	-1.570786e+00	-8.418428e-04	2.409160e-01	-5.171534e-05	1.920324e-07	-2.339841e-01	8.960237e-04	-1.334544e-03	-1.042393e-02	
4.731681e+00	-2.292907e+01	-1.863279e+01	5.702258e-01	6.620118e-02	-4.902797e+00	-1.594104e-03	2.834982e-02	1.570830e+00	-1.570793e+00	-1.231604e+00	1.570764e+00	-1.570797e+00	-9.389896e-04	2.548819e-01	-4.894840e-04	-1.369835e-04	-2.464992e-01	7.085128e-04	-8.576169e-04	-1.170766e-02	
4.798700e+00	-2.280735e+01	-1.861879e+01	5.754521e-01	3.768799e-02	-4.899539e+00	1.634047e-01	3.096944e-02	1.570823e+00	-1.570795e+00	-1.234133e+00	1.570770e+00	-1.570803e+00	-1.064832e-03	2.690426e-01	-8.056317e-04	-2.573963e-04	-2.593654e-01	5.287699e-04	-3.736092e-04	-9.682165e-03	
4.870696e+00	-2.268710e+01	-1.860308e+01	5.862326e-01	3.785825e-02	-4.936144e+00	1.319943e-01	3.373108e-02	1.570814e+00	-1.570798e+00	-1.236794e+00	1.570775e+00	-1.570806e+00	-1.101919e-03	2.833255e-01	-9.201851e-04	-2.850156e-04	-2.728487e-01	5.293119e-04	-1.547864e-04	1.514479e-03	
4.948379e+00	-2.257595e+01	-1.858859e+01	6.010451e-01	5.686722e-02	-4.990878e+00	-1.170770e-01	3.663717e-02	1.570805e+00	-1.570800e+00	-1.239587e+00	1.570781e+00	-1.570808e+00	-1.099285e-03	2.979770e-01	-7.649431e-04	-1.634817e-04	-2.855024e-01	6.241406e-04	-4.209750e-04	-6.756611e-03	
5.010994e+00	-2.249270e+01	-1.858688e+01	5.999226e-01	6.772214e-02	-5.011657e+00	1.160915e-01	3.969133e-02	1.570799e+00	-1.570800e+00	-1.242504e+00	1.570788e+00	-1.570815e+00	-1.240610e-03	3.128439e-01	-3.847292e-04	6.493307e-05	-2.982658e-01	9.389349e-04	-1.071363e-03	-1.614394e-02	
5.064422e+00	-2.243377e+01	-1.859649e+01	6.309114e-01	5.714728e-02	-5.003552e+00	-4.743915e-02	4.289439e-02	1.570798e+00	-1.570798e+00	-1.245553e+00	1.570799e+00	-1.570830e+00	-1.406158e-03	3.278126e-01	7.567534e-05	3.036169e-04	-3.113371e-01	1.365870e-03	-1.793569e-03	-2.078254e-02	
5.095641e+00	-2.240202e+01	-1.862075e+01	6.710715e-01	1.873831e-02	-4.954428e+00	8.135847e-02	4.624773e-02	1.570800e+00	-1.570794e+00	-1.248730e+00	1.570814e+00	-1.570850e+00	-1.664782e-03	3.428268e-01	4.355063e-04	4.608813e-04	-3.241540e-01	1.629402e-03	-2.248343e-03	-2.803383e-02	
5.124458e+00	-2.237712e+01	-1.864830e+01	7.232589e-01	-2.309286e-02	-4.902996e+00	1.254832e-01	4.975042e-02	1.570805e+00	-1.570789e+00	-1.252037e+00	1.570831e+00	-1.570873e+00	-1.927728e-03	3.576909e-01	5.762100e-04	4.833777e-04	-3.373181e-01	1.687343e-03	-2.230329e-03	-2.361222e-02	
5.165421e+00	-2.234391e+01	-1.867055e+01	7.742127e-01	-4.763843e-02	-4.876491e+00	6.977019e-02	5.340139e-02	1.570811e+00	-1.570785e+00	-1.255475e+00	1.570847e+00	-1.570894e+00	-2.140538e-03	3.725094e-01	5.194290e-04	3.994782e-04	-3.501662e-01	1.477792e-03	-1.832018e-03	-2.030477e-02	
5.221194e+00	-2.229911e+01	-1.868593e+01	8.153285e-01	-5.036908e-02	-4.876907e+00	4.825171e-02	5.720078e-02	1.570815e+00	-1.570781e+00	-1.259039e+00	1.570859e+00	-1.570909e+00	-2.352291e-03	3.873799e-01	3.625902e-04	2.743099e-04	-3.625527e-01	1.101488e-03	-1.285507e-03	-2.260061e-02	
5.289281e+00	-2.224541e+01	-1.869638e+01	8.515684e-01	-3.720693e-02	-4.894610e+00	5.457706e-02	6.114926e-02	1.570818e+00	-1.570779e+00	-1.262726e+00	1.570868e+00	-1.570920e+00	-2.596503e-03	4.023341e-01	2.013277e-04	1.617989e-04	-3.747902e-01	7.253247e-04	-7.923916e-04	-2.614867e-02	
5.365156e+00	-2.218701e+01	-1.870465e+01	8.901124e-01	-1.694910e-02	-4.918010e+00	5.918439e-02	6.524780e-02	1.570819e+00	-1.570778e+00	-1.266535e+00	1.570874e+00	-1.570926e+00	-2.873125e-03	4.173936e-01	9.275982e-05	8.794314e-05	-3.870117e-01	4.470516e-04	-4.577560e-04	-2.912530e-02	
5.444290e+00	-2.212713e+01	-1.871280e+01	9.349791e-01	3.200713e-03	-4.938672e+00	5.850777e-02	6.949751e-02	1.570819e+00	-1.570777e+00	-1.270466e+00	1.570877e+00	-1.570930e+00	-3.178551e-03	4.325663e-01	5.225889e-05	5.446820e-05	-3.991796e-01	2.894296e-04	-2.960586e-04	-3.203890e-02	
5.523284e+00	-2.206713e+01	-1.872182e+01	9.871783e-01	1.907092e-02	-4.952638e+00	5.784624e-02	7.389946e-02	1.570820e+00	-1.570776e+00	-1.274518e+00	1.570880e+00	-1.570932e+00	-3.514793e-03	4.478378e-01	6.669412e-05	4.983471e-05	-4.112312e-01	2.342500e-04	-2.669271e-04	-3.529748e-02	
5.600082e+00	-2.200680e+01	-1.873183e+01	1.045871e+00	2.931483e-02	-4.959601e+00	5.844713e-02	7.845450e-02	1.570820e+00	-1.570776e+00	-1.278690e+00	1.570882e+00	-1.570935e+00	-3.885233e-03	4.631810e-01	1.109658e-04	5.937392e-05	-4.231163e-01	2.468923e-04	-3.121034e-04	-3.885751e-02	
5.673654e+00	-2.194504e+01	-1.874243e+01	1.109222e+00	3.450854e-02	-4.961300e+00	5.940157e-02	8.316322e-02	1.570821e+00	-1.570775e+00	-1.282979e+00	1.570884e+00	-1.570939e+00	-4.292406e-03	4.785679e-01	1.609467e-04	7.147952e-05	-4.347906e-01	2.914502e-04	-3.807028e-04	-4.264186e-02	
5.743578e+00	-2.188059e+01	-1.875314e+01	1.175160e+00	3.610970e-02	-4.960046e+00	6.022215e-02	8.802592e-02	1.570823e+00	-1.570774e+00	-1.287385e+00	1.570887e+00	-1.570943e+00	-4.738536e-03	4.939752e-01	2.004726e-04	7.976594e-05	-4.462161e-01	3.406004e-04	-4.403968e-04	-4.665474e-02	
5.809719e+00	-2.181251e+01	-1.876355e+01	1.241974e+00	3.563790e-02	-4.957777e+00	6.092112e-02	9.304273e-02	1.570825e+00	-1.570773e+00	-1.291903e+00	1.570890e+00	-1.570947e+00	-5.226029e-03	5.093849e-01	2.228705e-04	8.249946e-05	-4.573656e-01	3.793883e-04	-4.777574e-04	-5.091830e-02	
5.872057e+00	-2.174039e+01	-1.877350e+01	1.308588e+00	3.422612e-02	-4.955690e+00	6.151648e-02	9.821358e-02	1.570827e+00	-1.570772e+00	-1.296531e+00	1.570894e+00	-1.570952e+00	-5.757449e-03	5.247836e-01	2.289674e-04	8.084011e-05	-4.682220e-01	4.036572e-04	-4.928216e-04	-5.544150e-02	
5.930624e+00	-2.166431e+01	-1.878296e+01	1.374549e+00	3.250635e-02	-4.954266e+00	6.197298e-02	1.035383e-01	1.570829e+00	-1.570771e+00	-1.301266e+00	1.570898e+00	-1.570957e+00	-6.335409e-03	5.401601e-01	2.237372e-04	7.704369e-05	-4.787736e-01	4.159122e-04	-4.923160e-04	-6.022839e-02	
5.985502e+00	-2.158468e+01	-1.879204e+01	1.439863e+00	3.070334e-02	-4.953503e+00	6.227605e-02	1.090167e-01	1.570831e+00	-1.570770e+00	-1.306105e+00	1.570902e+00	-1.570962e+00	-6.962574e-03	5.555043e-01	2.131922e-04	7.321145e-05	-4.890105e-01	4.211765e-04	-4.842393e-04	-6.528463e-02	
6.036846e+00	-2.150209e+01	-1.880087e+01	1.504792e+00	2.880575e-02	-4.953173e+00	6.244501e-02	1.146483e-01	1.570833e+00	-1.570770e+00	-1.311045e+00	1.570906e+00	-1.570967e+00	-7.641671e-03	5.708060e-01	2.023258e-04	7.070271e-05	-4.989222e-01	4.241146e-04	-4.747649e-04	-7.061677e-02	
6.084886e+00	-2.141711e+01	-1.880958e+01	1.569684e+00	2.672357e-02	-4.953017e+00	6.250861e-02	1.204326e-01	1.570834e+00	-1.570769e+00	-1.316083e+00	1.570910e+00	-1.570972e+00	-8.375488e-03	5.860550e-01	1.942342e-04	7.005904e-05	-5.084972e-01	4.276719e-04	-4.672492e-04	-7.623065e-02	
6.129916e+00	-2.133021e+01	-1.881823e+01	1.634867e+00	2.438810e-02	-4.952850e+00	6.249201e-02	1.263691e-01	1.570836e+00	-1.570768e+00	-1.321214e+00	1.570914e+00	-1.570977e+00	-9.166869e-03	6.012403e-01	1.901421e-04	7.120896e-05	-5.177225e-01	4.329183e-04	-4.626002e-04	-8.213143e-02	
6.172256e+00	-2.124174e+01	-1.882684e+01	1.700588e+00	2.179012e-02	-4.952588e+00	6.241512e-02	1.324572e-01	1.570838e+00	-1.570767e+00	-1.326436e+00	1.570918e+00	-1.570981e+00	-1.001871e-02	6.163515e-01	1.899151e-04	7.375345e-05	-5.265847e-01	4.395750e-04	-4.602183e-04	-8.832383e-02	
6.212220e+00	-2.115193e+01	-1.883539e+01	1.767003e+00	1.897318e-02	-4.952226e+00	6.229295e-02	1.386959e-01	1.570839e+00	-1.570766e+00	-1.331744e+00	1.570922e+00	-1.570986e+00	-1.093394e-02	6.313782e-01	1.926956e-04	7.720907e-05	-5.350701e-01	4.467381e-04	-4.589379e-04	-9.481218e-02	
6.250076e+00	-2.106089e+01	-1.884384e+01	1.834189e+00	1.600581e-02	-4.951801e+00	6.213595e-02	1.450844e-01	1.570841e+00	-1.570765e+00	-1.337136e+00	1.570926e+00	-1.570990e+00	-1.191555e-02	6.463108e-01	1.974277e-04	8.115952e-05	-5.431651e-01	4.534749e-04	-4.576801e-04	-1.016004e-01	
6.286026e+00	-2.096867e+01	-1.885211e+01	1.902161e+00	1.295228e-02	-4.951360e+00	6.195079e-02	1.516218e-01	1.570843e+00	-1.570764e+00	-1.342606e+00	1.570931e+00	-1.570995e+00	-1.296655e-02	6.611403e-01	2.031805e-04	8.531806e-05	-5.508571e-01	4.591609e-04	-4.557586e-04	-1.086921e-01	
6.320193e+00	-2.087530e+01	-1.886016e+01	1.970886e+00	9.852820e-03	-4.950937e+00	6.174149e-02	1.583069e-01	1.570845e+00	-1.570763e+00	-1.348151e+00	1.570935e+00	-1.571000e+00	-1.409000e-02	6.758581e-01	2.092796e-04	8.952705e-05	-5.581339e-01	4.635693e-04	-4.529141e-04	-1.160904e-01	
6.352625e+00	-2.078078e+01	-1.886792e+01	2.040300e+00	6.716609e-03	-4.950545e+00	6.151025e-02	1.651385e-01	1.570846e+00	-1.570762e+00	-1.353767e+00	1.570939e+00	-1.571004e+00	-1.528897e-02	6.904563e-01	2.153063e-04	9.372591e-05	-5.649844e-01	4.667950e-04	-4.491990e-04	-1.237979e-01	
6.383304e+00	-2.068510e+01	-1.887534e+01	2.110315e+00	3.525108e-03	-4.950180e+00	6.125790e-02	1.721156e-01	1.570848e+00	-1.570761e+00	-1.359450e+00	1.570944e+00	-1.571009e+00	-1.656656e-02	7.049270e-01	2.210325e-04	9.791138e-05	-5.713978e-01	4.691105e-04	-4.448202e-04	-1.318171e-01	
6.412161e+00	-2.058828e+01	-1.888238e+01	2.180823e+00	2.411483e-04	-4.949826e+00	6.098426e-02	1.792366e-01	1.570850e+00	-1.570760e+00	-1.365194e+00	1.570948e+00	-1.571013e+00	-1.792591e-02	7.192628e-01	2.263453e-04	1.021045e-04	-5.773640e-01	4.708283e-04	-4.400079e-04	-1.401497e-01	
6.439089e+00	-2.049032e+01	-1.888899e+01	2.251701e+00	-3.180661e-03	-4.949464e+00	6.068842e-02	1.865003e-01	1.570852e+00	-1.570759e+00	-1.370995e+00	1.570952e+00	-1.571017e+00	-1.937016e-02	7.334561e-01	2.311894e-04	1.063295e-04	-5.828738e-01	4.722070e-04	-4.349382e-04	-1.487971e-01	
6.463964e+00	-2.039124e+01	-1.889515e+01	2.322817e+00	-6.785312e-03	-4.949077e+00	6.036899e-02	1.939052e-01	1.570854e+00	-1.570758e+00	-1.376850e+00	1.570957e+00	-1.571022e+00	-2.090246e-02	7.474996e-01	2.355345e-04	1.106040e-04	-5.879181e-01	4.734103e-04	-4.297066e-04	-1.577604e-01	
6.486646e+00	-2.029109e+01	-1.890082e+01	2.394031e+00	-1.061186e-02	-4.948650e+00	6.002428e-02	2.014498e-01	1.570856e+00	-1.570756e+00	-1.382752e+00	1.570961e+00	-1.571026e+00	-2.252596e-02	7.613856e-01	2.393638e-04	1.149366e-04	-5.924886e-01	4.745061e-04	-4.243376e-04	-1.670399e-01	
6.506997e+00	-2.018990e+01	-1.890598e+01	2.465200e+00	-1.469093e-02	-4.948176e+00	5.965252e-02	2.091324e-01	1.570858e+00	-1.570755e+00	-1.388698e+00	1.570966e+00	-1.571030e+00	-2.424384e-02	7.751069e-01	2.426737e-04	1.193295e-04	-5.965777e-01	4.754897e-04	-4.188097e-04	-1.766358e-01	
6.524882e+00	-2.008773e+01	-1.891061e+01	2.536184e+00	-1.904457e-02	-4.947652e+00	5.925217e-02	2.169514e-01	1.570860e+00	-1.570754e+00	-1.394682e+00	1.570970e+00	-1.571035e+00	-2.605926e-02	7.886557e-01	2.454767e-04	1.237813e-04	-6.001782e-01	4.763134e-04	-4.130824e-04	-1.865474e-01	
6.540169e+00	-1.998463e+01	-1.891468e+01	2.606845e+00	-2.368750e-02	-4.947077e+00	5.882199e-02	2.249049e-01	1.570863e+00	-1.570752e+00	-1.400699e+00	1.570975e+00	-1.571039e+00	-2.797536e-02	8.020248e-01	2.478026e-04	1.282885e-04	-6.032835e-01	4.769134e-04	-4.071154e-04	-1.967738e-01	
6.552735e+00	-1.988069e+01	-1.891819e+01	2.677050e+00	-2.862891e-02	-4.946452e+00	5.836122e-02	2.329912e-01	1.570865e+00	-1.570751e+00	-1.406746e+00	1.570979e+00	-1.571043e+00	-2.999530e-02	8.152064e-01	2.496962e-04	1.328461e-04	-6.058876e-01	4.772275e-04	-4.008788e-04	-2.073136e-01	
6.562462e+00	-1.977597e+01	-1.892112e+01	2.746671e+00	-3.387442e-02	-4.945780e+00	5.786942e-02	2.412084e-01	1.570867e+00	-1.570750e+00	-1.412815e+00	1.570984e+00	-1.571047e+00	-3.212219e-02	8.281931e-01	2.512107e-04	1.374475e-04	-6.079850e-01	4.772041e-04	-3.943560e-04	-2.181646e-01	
6.569238e+00	-1.967057e+01	-1.892345e+01	2.815584e+00	-3.942744e-02	-4.945061e+00	5.734660e-02	2.495544e-01	1.570869e+00	-1.570748e+00	-1.418904e+00	1.570988e+00	-1.571051e+00	-3.435913e-02	8.409773e-01	2.524014e-04	1.420838e-04	-6.095709e-01	4.768043e-04	-3.875425e-04	-2.293245e-01	
6.572952e+00	-1.956457e+01	-1.892518e+01	2.883668e+00	-4.529036e-02	-4.944297e+00	5.679311e-02	2.580273e-01	1.570871e+00	-1.570747e+00	-1.425005e+00	1.570992e+00	-1.571055e+00	-3.670920e-02	8.535514e-01	2.533192e-04	1.467425e-04	-6.106408e-01	4.760008e-04	-3.804414e-04	-2.407901e-01	
6.573496e+00	-1.945806e+01	-1.892629e+01	2.950805e+00	-5.146526e-02	-4.943489e+00	5.620959e-02	2.666247e-01	1.570874e+00	-1.570745e+00	-1.431115e+00	1.570997e+00	-1.571058e+00	-3.917545e-02	8.659078e-01	2.540069e-04	1.514081e-04	-6.111909e-01	4.747759e-04	-3.730610e-04	-2.525579e-01	
6.570757e+00	-1.935113e+01	-1.892679e+01	3.016877e+00	-5.795445e-02	-4.942637e+00	5.559679e-02	2.753447e-01	1.570876e+00	-1.570743e+00	-1.437227e+00	1.571001e+00	-1.571062e+00	-4.176086e-02	8.780390e-01	2.544970e-04	1.560611e-04	-6.112178e-01	4.731192e-04	-3.654111e-04	-2.646237e-01	
6.564625e+00	-1.924387e+01	-1.892666e+01	3.081764e+00	-6.476084e-02	-4.941739e+00	5.495550e-02	2.841847e-01	1.570878e+00	-1.570742e+00	-1.443337e+00	1.571006e+00	-1.571066e+00	-4.446840e-02	8.899371e-01	2.548119e-04	1.606786e-04	-6.107186e-01	4.710259e-04	-3.575025e-04	-2.769827e-01	
6.554982e+00	-1.913637e+01	-1.892591e+01	3.145345e+00	-7.188806e-02	-4.940796e+00	5.428644e-02	2.931426e-01	1.570880e+00	-1.570740e+00	-1.449440e+00	1.571010e+00	-1.571069e+00	-4.730098e-02	9.015945e-01	2.549658e-04	1.652354e-04	-6.096909e-01	4.684958e-04	-3.493464e-04	-2.896299e-01	
6.541706e+00	-1.902871e+01	-1.892452e+01	3.207498e+00	-7.934046e-02	-4.939805e+00	5.359062e-02	3.022158e-01	1.570883e+00	-1.570738e+00	-1.455529e+00	1.571015e+00	-1.571073e+00	-5.026144e-02	9.130034e-01	2.549669e-04	1.697047e-04	-6.081329e-01	4.655328e-04	-3.409536e-04	-3.025593e-01	
